"","id","ReportType","CurrentStatus","Description","DateCreate_Converted","DateClosed_Converted","location","crecondate","clocondate","HLReportType","timespan","WeeksToClose","NoName","latitude","longitude","state","AUTO_UNIQUE_ID_2021-01-30_AdrianaGray_rgsample10","UpdatedReverseGeocoding","TimeTaken","TransactionId","Source","ErrorMessage","Version","ComputedStreetAddress","ComputedCity","ComputedState","ComputedZip","ComputedZipPlus4","ComputedAPN","Area","MHP","MedianHomePrice"
"56",404541,"Vehicle","Closed","Has a black hood, looks abandoned, no front license plate and has not moved in weeks","09/26/2017 02:46:54 PM","09/27/2017 09:01:01 AM","(21.282717, -157.795395)",2017-09-26 14:46:54,2017-09-27 09:01:01,"Vehicle",65647s (~18.24 hours),0.10854332010582,799,21.282717,-157.795395,"HI",799,1,454.966,NA,"AggieReverseGeocoder",NA,4.01,"1255  14th Ave","Urban Honolulu","HI",96816,3838,33010072,"UrbanHNL",683000,"600k+"
"57",398282,"Vehicle","Closed","Black truck with white  hood","09/20/2017 03:05:47 PM","09/26/2017 12:57:30 PM","(21.36965633, -157.73413638)",2017-09-20 15:05:47,2017-09-26 12:57:30,"Vehicle",510703s (~5.91 days),0.844416335978836,419,21.36965633,-157.73413638,"HI",419,1,156.2656,NA,"AggieReverseGeocoder",NA,4.01,"1522 Ponopono Pl","Waimanalo","HI",96734,4167,42097040,"Windward",604900,"600k+"
"58",395497,"Vehicle","Closed","Bluish green  sport utility vehicle/truck parked on street. Expired safety","09/13/2017 11:14:39 AM","09/20/2017 03:01:03 PM","(21.35238808, -158.0887077)",2017-09-13 11:14:39,2017-09-20 15:01:03,"Vehicle",618384s (~1.02 weeks),1.02246031746032,1718,21.35238808,-158.0887077,"HI",1718,1,1421.8871,NA,"AggieReverseGeocoder",NA,4.01,"92-109 LEIPAPA WAY","Kapolei","HI",96707,NA,3082,"Leeward",570800,"500k+"
"59",393674,"Trash","Closed","Burned out abandoned vehicle with broken windows and no plates. Still here since and is an eyesore to community! Please remove asap.","09/08/2017 12:12:00 PM","09/20/2017 10:33:00 AM","(21.416183, -157.764786)",2017-09-08 12:12:00,2017-09-20 10:33:00,"Trash",1030860s (~1.7 weeks),1.70446428571429,1460,21.416183,-157.764786,"HI",1460,1,556.799,NA,"AggieReverseGeocoder",NA,4.01,"100 Puwa Pl","Waimanalo","HI",96734,1743,44011003,"Windward",604900,"600k+"
"60",391097,"Vehicle","Closed","Parked in same spot for over one week; tires marked from previous complaints Mahalo","09/01/2017 07:15:00 AM","09/19/2017 01:08:03 PM","(21.326782, -157.862671)",2017-09-01 07:15:00,2017-09-19 13:08:03,"Vehicle",1576383s (~2.61 weeks),2.60645337301587,936,21.326782,-157.862671,"HI",936,1,1321.1196,NA,"AggieReverseGeocoder",NA,4.01,"842 N School St","Urban Honolulu","HI",96817,2919,17042002,"UrbanHNL",683000,"600k+"
"61",390000,"Homeless","Closed","Homeless","08/29/2017 05:14:35 PM","08/30/2017 08:36:46 AM","(21.29951861, -157.85755771)",2017-08-29 17:14:35,2017-08-30 08:36:46,"Homeless",55331s (~15.37 hours),0.0914864417989418,228,21.29951861,-157.85755771,"HI",228,1,453.224,NA,"AggieReverseGeocoder",NA,4.01,"610 Cooke St","Urban Honolulu","HI",96813,6008,21051038,"UrbanHNL",683000,"600k+"
"62",389576,"Vehicle","Closed","Truck has been parked and sitting for over 2 months","08/28/2017 07:25:40 PM","09/19/2017 12:14:30 PM","(21.285904, -157.815186)",2017-08-28 19:25:40,2017-09-19 12:14:30,"Vehicle",1874930s (~3.1 weeks),3.10008267195767,1668,21.285904,-157.815186,"HI",1668,1,797.1164,NA,"AggieReverseGeocoder",NA,4.01,"2738 Leialoha Ave","Urban Honolulu","HI",96816,1337,27031004,"UrbanHNL",683000,"600k+"
"63",388778,"Vehicle","Closed","Metallic light green Volvo with stereo ripped out possible stolen car has been sitting for months unattended","08/26/2017 01:59:28 PM","09/15/2017 04:11:47 PM","(21.313828, -157.850464)",2017-08-26 13:59:28,2017-09-15 16:11:47,"Vehicle",1735939s (~2.87 weeks),2.87026951058201,1096,21.313828,-157.850464,"HI",1096,1,953.1635,NA,"AggieReverseGeocoder",NA,4.01,"217 Prospect St","Urban Honolulu","HI",96813,1724,22003050,"UrbanHNL",683000,"600k+"
"64",387482,"Vehicle","Closed","Green. Broken. Abandoned. HPD already ran plates. No plate in front. Not stolen.","08/23/2017 09:26:05 AM","09/15/2017 12:58:17 PM","(21.313707, -157.854828)",2017-08-23 09:26:05,2017-09-15 12:58:17,"Vehicle",1999932s (~3.31 weeks),3.30676587301587,1246,21.313707,-157.854828,"HI",1246,1,1500.0529,NA,"AggieReverseGeocoder",NA,4.01,"1441 Pali Hwy","Urban Honolulu","HI",96813,2050,21005003,"UrbanHNL",683000,"600k+"
"65",385737,"Vehicle","Closed","See attached picture.","08/18/2017 11:28:25 AM","09/15/2017 10:58:47 AM","(21.3059983, -157.8335013)",2017-08-18 11:28:25,2017-09-15 10:58:47,"Vehicle",2417422s (~4 weeks),3.99706018518519,590,21.3059983,-157.8335013,"HI",590,1,171.923,NA,"AggieReverseGeocoder",NA,4.01,"1437 Dominis St","Urban Honolulu","HI",96822,3212,24024044,"UrbanHNL",683000,"600k+"
"66",382284,"Vehicle","Closed","Contractor's","08/09/2017 04:26:43 PM","09/06/2017 10:23:40 AM","(21.330431, -157.856583)",2017-08-09 16:26:43,2017-09-06 10:23:40,"Vehicle",2397417s (~3.96 weeks),3.96398313492063,1603,21.330431,-157.856583,"HI",1603,1,265.5994,NA,"AggieReverseGeocoder",NA,4.01,"2069 Iholena St","Urban Honolulu","HI",96817,2105,18020023,"UrbanHNL",683000,"600k+"
"67",377437,"Vehicle","Closed","It is a Toyota  Camry.  It looks like it was dumped on the street.","07/29/2017 07:54:01 AM","08/21/2017 11:58:38 AM","(21.398707699, -157.749696872)",2017-07-29 07:54:01,2017-08-21 11:58:38,"Vehicle",2001877s (~3.31 weeks),3.30998181216931,1489,21.398707699,-157.749696872,"HI",1489,1,328.1034,NA,"AggieReverseGeocoder",NA,4.01,"620 Auwai St","Waimanalo","HI",96734,5612,43062063,"Windward",604900,"600k+"
"68",374615,"Vehicle","Closed","Vehicle abandoned over 6 months. Expired plates. Tires marked and ticketed multiple times. Black VW cabrio. Please tow.  ASAP!!","07/20/2017 01:04:38 PM","07/26/2017 09:59:42 AM","(21.310158, -157.83139)",2017-07-20 13:04:38,2017-07-26 09:59:42,"Vehicle",507304s (~5.87 days),0.838796296296296,449,21.310158,-157.83139,"HI",449,1,218.7642,NA,"AggieReverseGeocoder",NA,4.01,"2101 Keeaumoku St","Urban Honolulu","HI",96822,2529,24026031,"UrbanHNL",683000,"600k+"
"69",374588,"Vehicle","Closed","Boat","07/20/2017 11:29:23 AM","08/04/2017 11:59:52 AM","(21.290398, -157.834656)",2017-07-20 11:29:23,2017-08-04 11:59:52,"Vehicle",1297829s (~2.15 weeks),2.14588128306878,1145,21.290398,-157.834656,"HI",1145,1,921.8903,NA,"AggieReverseGeocoder",NA,4.01,"704 Hauoli St","Urban Honolulu","HI",96826,3621,23032001,"UrbanHNL",683000,"600k+"
"70",370036,"Vehicle","Closed","Burned up.","07/07/2017 05:26:22 PM","07/17/2017 03:46:38 PM","(21.360331353, -157.737884004)",2017-07-07 17:26:22,2017-07-17 15:46:38,"Vehicle",858016s (~1.42 weeks),1.41867724867725,95,21.360331353,-157.737884004,"HI",95,1,390.69,NA,"AggieReverseGeocoder",NA,4.01,"98 Kanapuu Pl","Waimanalo","HI",96734,4186,42101049,"Windward",604900,"600k+"
"71",369693,"Vehicle","Closed","Flat front left tire broken window","07/06/2017 04:56:03 PM","07/17/2017 02:55:35 PM","(21.294174, -157.861908)",2017-07-06 16:56:03,2017-07-17 14:55:35,"Vehicle",943172s (~1.56 weeks),1.55947751322751,1150,21.294174,-157.861908,"HI",1150,1,375.0336,NA,"AggieReverseGeocoder",NA,4.01,"135 Ohe St","Urban Honolulu","HI",96813,5517,21060006,"UrbanHNL",683000,"600k+"
"72",369486,"Vehicle","Closed","Black Honda 2dr. Lic#: RDR867. EXPIRED SAFETY CHECK and MV REGISTRATION. Vehicle should not be on road, safety issue. Previously reported since 05/24/17. Vehicle will most likely stay there for the week or more and do it all over again! What a vicious cy","07/06/2017 07:33:55 AM","07/10/2017 02:46:36 PM","(21.3193395, -158.02071)",2017-07-06 07:33:55,2017-07-10 14:46:36,"Vehicle",371561s (~4.3 days),0.614353505291005,529,21.3193395,-158.02071,"HI",529,1,1890.6501,NA,"AggieReverseGeocoder",NA,4.01,"91-1031 KAIKO ST","Ewa Beach","HI",96706,NA,110318,"Leeward",551200,"500k+"
"73",368391,"Vehicle","Closed","Please remove abandoned vehicle","07/03/2017 03:37:54 PM","07/10/2017 10:26:58 AM","(21.438782, -158.18219)",2017-07-03 15:37:54,2017-07-10 10:26:58,"Vehicle",586144s (~6.78 days),0.969153439153439,919,21.438782,-158.18219,"HI",919,1,1265.6554,NA,"AggieReverseGeocoder",NA,4.01,"86-943 MOELIMA ST","Waianae","HI",96792,NA,11788,"Leeward",375100,"300k+"
"74",368259,"Vehicle","Closed","Black Honda 2dr. Lic#: RDR867. EXPIRED SAFETY CHECK and MV REGISTRATION. Vehicle should not be on road, safety issue. Previously reported since 05/24/17. VehiclE switched with another noncompliant vehicle within the same stall area and will most likely s","07/03/2017 08:02:10 AM","07/07/2017 03:08:11 PM","(21.3193395, -158.02071)",2017-07-03 08:02:10,2017-07-07 15:08:11,"Vehicle",371161s (~4.3 days),0.61369212962963,621,21.3193395,-158.02071,"HI",621,1,0,NA,"AggieReverseGeocoder",NA,4.01,"91-1031 KAIKO ST","Ewa Beach","HI",96706,NA,110318,"Leeward",551200,"500k+"
"75",364899,"Vehicle","Closed","Blue Jeep Wrangler. Lic#: RXN048. Previously reported since 05/24/17. Vehicle did not move until 6/19/17. As of 6/21/17 it has not moved for more than 24 hrs since then. I am a disabled driver and would appreciate an available stall near my home but this","06/23/2017 06:31:36 AM","06/23/2017 07:58:29 AM","(21.3193395, -158.02071)",2017-06-23 06:31:36,2017-06-23 07:58:29,"Vehicle",5213s (~1.45 hours),0.00861937830687831,1058,21.3193395,-158.02071,"HI",1058,1,0,NA,"AggieReverseGeocoder",NA,4.01,"91-1031 KAIKO ST","Ewa Beach","HI",96706,NA,110318,"Leeward",551200,"500k+"
"76",364734,"Vehicle","Closed","Black Ford Explorer, expired tags and inspection.","06/22/2017 04:55:56 PM","06/23/2017 08:55:00 AM","(21.317902, -158.021011)",2017-06-22 16:55:56,2017-06-23 08:55:00,"Vehicle",57544s (~15.98 hours),0.0951455026455026,1498,21.317902,-158.021011,"HI",1498,1,1365.414,NA,"AggieReverseGeocoder",NA,4.01,"91-1071 KAIKO ST","Ewa Beach","HI",96706,NA,295745,"Leeward",551200,"500k+"
"77",363248,"Vehicle","Closed","Black Honda RDR867","06/19/2017 09:26:31 AM","06/19/2017 09:59:27 AM","(21.3193395, -158.02071)",2017-06-19 09:26:31,2017-06-19 09:59:27,"Vehicle",1976s (~32.93 minutes),0.00326719576719577,1125,21.3193395,-158.02071,"HI",1125,1,0,NA,"AggieReverseGeocoder",NA,4.01,"91-1031 KAIKO ST","Ewa Beach","HI",96706,NA,110318,"Leeward",551200,"500k+"
"78",362207,"Vehicle","Closed","Whit Ford Expedition that hasn't moved in months","06/15/2017 08:19:33 PM","06/16/2017 08:53:11 AM","(21.303290691, -157.833231763)",2017-06-15 20:19:33,2017-06-16 08:53:11,"Vehicle",45218s (~12.56 hours),0.0747652116402116,557,21.303290691,-157.833231763,"HI",557,1,687.5133,NA,"AggieReverseGeocoder",NA,4.01,"1566 Wilder Ave","Urban Honolulu","HI",96822,4648,24023087,"UrbanHNL",683000,"600k+"
"79",360767,"Vehicle","Closed","Vehicle had an Abandoned yellow slip on it, but someone has removed it.","06/12/2017 10:50:15 AM","06/14/2017 09:53:04 AM","(21.35327487, -158.02479924)",2017-06-12 10:50:15,2017-06-14 09:53:04,"Vehicle",169369s (~1.96 days),0.280041335978836,1095,21.35327487,-158.02479924,"HI",1095,1,0,NA,"AggieReverseGeocoder",NA,4.01,"91-1030 AEAE ST","Ewa Beach","HI",96706,NA,362782,"Leeward",551200,"500k+"
"80",360104,"Vehicle","Closed","Vehicle had an Abandoned yellow slip on it, but someone has removed it.","06/10/2017 06:53:05 AM","06/14/2017 09:12:45 AM","(21.35327487, -158.02479924)",2017-06-10 06:53:05,2017-06-14 09:12:45,"Vehicle",353980s (~4.1 days),0.585284391534391,910,21.35327487,-158.02479924,"HI",910,1,1113.6064,NA,"AggieReverseGeocoder",NA,4.01,"91-1030 AEAE ST","Ewa Beach","HI",96706,NA,362782,"Leeward",551200,"500k+"
"81",360101,"Vehicle","Closed","Vehicle had an Abandoned yellow slip on it, but someone has removed it.","06/10/2017 06:52:31 AM","06/14/2017 09:34:27 AM","(21.35327487, -158.02479924)",2017-06-10 06:52:31,2017-06-14 09:34:27,"Vehicle",355316s (~4.11 days),0.587493386243386,1409,21.35327487,-158.02479924,"HI",1409,1,0,NA,"AggieReverseGeocoder",NA,4.01,"91-1030 AEAE ST","Ewa Beach","HI",96706,NA,362782,"Leeward",551200,"500k+"
"82",357800,"Vehicle","Closed","See above please","06/04/2017 05:14:25 PM","06/05/2017 02:49:21 PM","(21.288651, -157.710266)",2017-06-04 17:14:25,2017-06-05 14:49:21,"Vehicle",77696s (~21.58 hours),0.128465608465608,424,21.288651,-157.710266,"HI",424,1,623.8936,NA,"AggieReverseGeocoder",NA,4.01,"546 Kumukahi Pl","East Honolulu","HI",96825,1106,39052033,"EastHNL",959800,"900k+"
"83",354183,"Vehicle","Closed","White Ford mini van looks abandoned.","05/24/2017 05:40:15 PM","05/25/2017 09:35:49 AM","(21.273796, -157.796692)",2017-05-24 17:40:15,2017-05-25 09:35:49,"Vehicle",57334s (~15.93 hours),0.0947982804232804,433,21.273796,-157.796692,"HI",433,1,565.4427,NA,"AggieReverseGeocoder",NA,4.01,"815  17th Ave","Urban Honolulu","HI",96816,4103,32052026,"UrbanHNL",683000,"600k+"
"84",353090,"Vehicle","Closed","Abandoned Vehicle Lic#GXD962 Plates expired Nov 2014. Parked for over 48 hours in front of my house.","05/22/2017 08:25:05 AM","05/22/2017 02:04:59 PM","(21.4145268, -157.7522673)",2017-05-22 08:25:05,2017-05-22 14:04:59,"Vehicle",20394s (~5.66 hours),0.0337202380952381,1159,21.4145268,-157.7522673,"HI",1159,1,46.8948,NA,"AggieReverseGeocoder",NA,4.01,"534 Iliaina St","Waimanalo","HI",96734,1811,44031047,"Windward",604900,"600k+"
"85",350493,"Vehicle","Closed","Beige Ford Explorer and white Ford pickup abandoned","05/14/2017 04:03:09 PM","05/15/2017 11:47:28 AM","(21.479818, -158.226257)",2017-05-14 16:03:09,2017-05-15 11:47:28,"Vehicle",71059s (~19.74 hours),0.117491732804233,131,21.479818,-158.226257,"HI",131,1,843.7126,NA,"AggieReverseGeocoder",NA,4.01,"84-258 HOLT ST","Waianae","HI",96792,NA,263455,"Leeward",375100,"300k+"
"86",346255,"Vehicle","Closed","Silver Acura","05/01/2017 04:29:32 PM","05/02/2017 08:51:59 AM","(21.4051484, -158.1630101)",2017-05-01 16:29:32,2017-05-02 08:51:59,"Vehicle",58947s (~16.37 hours),0.0974652777777778,1532,21.4051484,-158.1630101,"HI",1532,1,1183.0268,NA,"AggieReverseGeocoder",NA,4.01,"87-1018 AHEKAI ST","Waianae","HI",96792,NA,116930,"Leeward",375100,"300k+"
"87",345694,"Tree","Closed","Piles of dried leaves to be removed from area. Making area stink.","04/29/2017 05:19:38 PM","02/27/2018 02:42:46 PM","(21.31534579, -157.86125814)",2017-04-29 17:19:38,2018-02-27 14:42:46,"Tree",26256188s (~43.41 weeks),43.4130092592593,1551,21.31534579,-157.86125814,"HI",1551,1,375.0193,NA,"AggieReverseGeocoder",NA,4.01,"1226 College Walk","Urban Honolulu","HI",96817,3946,17026010,"UrbanHNL",683000,"600k+"
"88",345632,"Vehicle","Closed","Not moved","04/29/2017 09:28:17 AM","05/01/2017 09:36:34 AM","(21.288092, -157.819473)",2017-04-29 09:28:17,2017-05-01 09:36:34,"Vehicle",173297s (~2.01 days),0.286536044973545,432,21.288092,-157.819473,"HI",432,1,765.6455,NA,"AggieReverseGeocoder",NA,4.01,"823 Waiaka Pl","Urban Honolulu","HI",96826,3455,27027018,"UrbanHNL",683000,"600k+"
"89",345535,"Tree","Closed","Newly planted tree is falling over","04/28/2017 08:14:14 PM","02/27/2018 02:42:49 PM","(21.269348, -157.802338)",2017-04-28 20:14:14,2018-02-27 14:42:49,"Tree",26332115s (~43.54 weeks),43.5385499338624,656,21.269348,-157.802338,"HI",656,1,1218.8052,NA,"AggieReverseGeocoder",NA,4.01,"510  18th Ave","Urban Honolulu","HI",96815,4442,31042020,"UrbanHNL",683000,"600k+"
"90",345416,"Trash","Closed","This is the same place reported a few weeks ago and it has only gotten worse with more mattresses blocking sidewalk now.","04/28/2017 07:52:27 AM","02/27/2018 02:28:33 PM","(21.289412974, -157.831065117)",2017-04-28 07:52:27,2018-02-27 14:28:33,"Trash",26375766s (~43.61 weeks),43.6107242063492,581,21.289412974,-157.831065117,"HI",581,1,796.8996,NA,"AggieReverseGeocoder",NA,4.01,"2048 Kapiolani Blvd","Urban Honolulu","HI",96826,3960,27003064,"UrbanHNL",683000,"600k+"
"91",345308,"Pothole","Closed","Pot hole","04/28/2017 12:50:51 AM","02/27/2018 02:28:34 PM","(21.299507, -157.861847)",2017-04-28 00:50:51,2018-02-27 14:28:34,"RoadSafety",26401063s (~43.65 weeks),43.6525512566138,1425,21.299507,-157.861847,"HI",1425,1,937.4917,NA,"AggieReverseGeocoder",NA,4.01,"628 Auahi St","Urban Honolulu","HI",96813,5002,21054025,"UrbanHNL",683000,"600k+"
"92",344974,"Light","Closed","City called to report light fixed and it is not, see earlier report I submitted","04/26/2017 09:58:03 PM","02/27/2018 02:28:36 PM","(21.312176, -157.8015782)",2017-04-26 21:58:03,2018-02-27 14:28:36,"RoadSafety",26497833s (~43.81 weeks),43.8125545634921,58,21.312176,-157.8015782,"HI",58,1,410.4635,NA,"AggieReverseGeocoder",NA,4.01,"3050 Puhala Rise","Urban Honolulu","HI",96822,1461,29040004,"UrbanHNL",683000,"600k+"
"93",344230,"Trash","Closed","Extreme homeless trash, including bottles.","04/24/2017 03:29:47 PM","02/27/2018 02:28:45 PM","(21.277035124, -157.814516113)",2017-04-24 15:29:47,2018-02-27 14:28:45,"Trash",26693938s (~44.14 weeks),44.1368022486772,1545,21.277035124,-157.814516113,"HI",1545,1,1042.2103,NA,"AggieReverseGeocoder",NA,4.01,"2725 Date St","Urban Honolulu","HI",96815,1087,27036002,"UrbanHNL",683000,"600k+"
"94",344135,"Vehicle","Closed","Parked illegally with registration and safety expired.  Vehicle has been reported prior and citations given but still hasn't moved.","04/24/2017 10:31:05 AM","04/24/2017 11:41:00 AM","(21.320143, -158.017166)",2017-04-24 10:31:05,2017-04-24 11:41:00,"Vehicle",4195s (~1.17 hours),0.00693617724867725,175,21.320143,-158.017166,"HI",175,1,1335.6143,NA,"AggieReverseGeocoder",NA,4.01,"91-1038 KAIHEENALU ST","Ewa Beach","HI",96706,NA,297614,"Leeward",551200,"500k+"
"95",343829,"Pothole","Closed","Our street was just repaved.  This 1435 Akeke property just did something with their water lines and they cut a big hole in road.  After the heavy rains these past days, the hole has sunken in creating a very dangerous pot hole.","04/23/2017 04:47:15 PM","02/27/2018 02:25:52 PM","(21.372002, -157.739227)",2017-04-23 16:47:15,2018-02-27 14:25:52,"RoadSafety",26775517s (~44.27 weeks),44.2716881613757,819,21.372002,-157.739227,"HI",819,1,427.4319,NA,"AggieReverseGeocoder",NA,4.01,"1433 Akeke Pl","Waimanalo","HI",96734,4276,42087026,"Windward",604900,"600k+"
"96",343096,"Vehicle","Closed","Fadded red Dodge Neon","04/20/2017 01:29:18 PM","04/20/2017 01:52:50 PM","(21.309202, -157.818283)",2017-04-20 13:29:18,2017-04-20 13:52:50,"Vehicle",1412s (~23.53 minutes),0.00233465608465608,111,21.309202,-157.818283,"HI",111,1,1218.8063,NA,"AggieReverseGeocoder",NA,4.01,"2625 Kuahine Dr","Urban Honolulu","HI",96822,1720,29010020,"UrbanHNL",683000,"600k+"
"97",341843,"Vehicle","Closed","Parked for several weeks in the same location.","04/17/2017 09:20:52 AM","04/17/2017 02:04:00 PM","(21.307983, -157.843246)",2017-04-17 09:20:52,2017-04-17 14:04:00,"Vehicle",16988s (~4.72 hours),0.0280886243386243,857,21.307983,-157.843246,"HI",857,1,937.5725,NA,"AggieReverseGeocoder",NA,4.01,"1015 Wilder Ave","Urban Honolulu","HI",96822,2600,24016015,"UrbanHNL",683000,"600k+"
"98",341630,"Vehicle","Closed","Toyota Camry XLE, fair condition","04/16/2017 02:14:12 PM","04/17/2017 01:46:52 PM","(21.282799, -157.792984)",2017-04-16 14:14:12,2017-04-17 13:46:52,"Vehicle",84760s (~23.54 hours),0.140145502645503,1708,21.282799,-157.792984,"HI",1708,1,251.1617,NA,"AggieReverseGeocoder",NA,4.01,"1336  16th Ave","Urban Honolulu","HI",96816,4347,33010003,"UrbanHNL",683000,"600k+"
"99",341616,"Vehicle","Closed","abandoned vehicle","04/16/2017 12:58:42 PM","04/17/2017 12:20:16 PM","(21.363424, -158.078217)",2017-04-16 12:58:42,2017-04-17 12:20:16,"Vehicle",84094s (~23.36 hours),0.139044312169312,996,21.363424,-158.078217,"HI",996,1,1062.4641,NA,"AggieReverseGeocoder",NA,4.01,"92-6083 NEMO ST","Kapolei","HI",96707,NA,54172,"Leeward",570800,"500k+"
"100",341408,"Light","Closed","Street light flickers off and on","04/15/2017 07:08:01 AM","02/27/2018 02:19:48 PM","(21.368698, -157.76889)",2017-04-15 07:08:01,2018-02-27 14:19:48,"RoadSafety",27501107s (~45.47 weeks),45.4714070767196,1087,21.368698,-157.76889,"HI",1087,1,156.2479,NA,"AggieReverseGeocoder",NA,4.01,"958 Lunahelu St","Waimanalo","HI",96734,4613,42072061,"Windward",604900,"600k+"
"101",341289,"Vehicle","Closed","VW Jetta 18T","04/14/2017 12:46:06 PM","04/17/2017 10:29:43 AM","(21.357117, -158.026581)",2017-04-14 12:46:06,2017-04-17 10:29:43,"Vehicle",251017s (~2.91 days),0.415041335978836,1476,21.357117,-158.026581,"HI",1476,1,953.1352,NA,"AggieReverseGeocoder",NA,4.01,"91-1023 MAKAALOA ST","Ewa Beach","HI",96706,NA,129249,"Leeward",551200,"500k+"
"102",341049,"Light","Closed","At 10:20pm this evening entire light post fell and shattered in the street across from our house. No apparent cause.  Called Hawaiian Electric and supposed to send someone.","04/13/2017 11:20:00 PM","02/27/2018 02:19:55 PM","(21.304169, -157.819397)",2017-04-13 23:20:00,2018-02-27 14:19:55,"RoadSafety",27615595s (~45.66 weeks),45.6607060185185,600,21.304169,-157.819397,"HI",600,1,296.9268,NA,"AggieReverseGeocoder",NA,4.01,"2312 Kaala St","Urban Honolulu","HI",96822,2201,29005012,"UrbanHNL",683000,"600k+"
